team,tournament,match,alliance,sandstorm_start_hatch,sandstorm_start_cargo,sandstorm_start_lvl_1,sandstorm_start_lvl_2,sandstorm_hab,sandstorm_rocket_cargo_1,sandstorm_rocket_cargo_2,sandstorm_rocket_cargo_3,sandstorm_total_rocket_cargo,sandstorm_rocket_hatch_1,sandstorm_rocket_hatch_2,sandstorm_rocket_hatch_3,sandstorm_total_rocket_hatch,sandstorm_cargoship_cargo,sandstorm_cargoship_hatch,teleop_rocket_cargo_1,teleop_rocket_cargo_2,teleop_rocket_cargo_3,teleop_total_rocket_cargo,teleop_rocket_hatch_1,teleop_rocket_hatch_2,teleop_rocket_hatch_3,teleop_total_rocket_hatch,teleop_cargoship_cargo,teleop_cargoship_hatch,teleop_climb_1,teleop_climb_2,teleop_climb_3,rating_cargo_accuracy,rating_hatch_accuracy,rating_speed,rating_defense,rating_stability,disabled,interfere,defense,comment_scout,comment_super,match_id,scout_id,Total Game Pieces,Hab Climb
5137,CAVE,70,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,1,1,1,2,1,FALSE,FALSE,TRUE,I dont really know what the robots purpose was. they just stood around. they were disabled infact they drove really smooth when they drove but they just didn't do anything on purpose,,70@CAVE:b[3863;5137;4201],1,0,6
1138,CAVE,70,r,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,TRUE,FALSE,FALSE,4,3,4,1,3,FALSE,FALSE,FALSE,has an elevator ; but can only score on lvl 1. Decent cargo cycle.,,70@CAVE:r[3328;3512;1138],2,4,3
3328,CAVE,70,r,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,TRUE,FALSE,FALSE,1,3,2,1,4,FALSE,FALSE,FALSE,Didn't move at all for about a minute; has an elevator but didn't use it to place anything in the rocket. Kind of just drove around without doing anything for most of the round .,,70@CAVE:r[3328;3512;1138],0,1,3
3512,CAVE,70,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,4,5,4,FALSE,FALSE,TRUE,-effectively pinned and completely deterred 4201 from scoring hatch panels on either rocket-forced 4201 to drop both a cargo piece and a hatch panel when trying to score on the cargo ship -blocked 3863 and 5137 both at once and maneuvered around all the robots at once very effectively-overall defense was very impressive but there were some close calls that should have been penalties but were not called,,70@CAVE:r[3328;3512;1138],1,0,0
3473,CAVE,71,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,TRUE,FALSE,FALSE,4,1,4,1,5,FALSE,FALSE,FALSE,Pretty fast cycle time; but it took a while to align itself when placing cargo.,,71@CAVE:b[7650;5199;3473],2,4,3
7650,CAVE,71,b,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,1,4,4,4,3,FALSE,FALSE,TRUE,Blocking the spot where the robot wants to place hatch; mild defense; plays good defense and limits placement,,71@CAVE:b[7650;5199;3473],0,0,6
2543,CAVE,71,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,TRUE,4,4,4,3,4,FALSE,TRUE,TRUE,Crosses to blue side and played defense a little bit which was pretty effective. Level 3 climb is very reliable,,71@CAVE:r[2543;4486;5857],0,1,12
4486,CAVE,71,r,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,FALSE,TRUE,FALSE,4,3,4,1,3,FALSE,FALSE,FALSE,Robot was very susceptible to hits from the opposing alliance's defense,,71@CAVE:r[2543;4486;5857],1,3,6
5857,CAVE,71,r,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,TRUE,FALSE,FALSE,1,2,4,1,2,FALSE,FALSE,FALSE,Extendable hatch intake is unstable and wobbly. Gets pushed around easily,,71@CAVE:r[2543;4486;5857],2,2,3
5136,CAVE,72,b,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,TRUE,FALSE,FALSE,4,3,4,1,3,FALSE,FALSE,FALSE,Hatch panel is not properly secure when intaking; not a very fast cycle,,72@CAVE:b[5136;7326;7324],0,4,3
7324,CAVE,72,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,4,3,5,FALSE,FALSE,TRUE,Not the best defense;didn't really prevent the other team from scoring.,,72@CAVE:b[5136;7326;7324],2,0,3
7326,CAVE,72,b,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,1,1,1,FALSE,FALSE,FALSE,disgusting,,72@CAVE:b[5136;7326;7324],1,0,0
5818,CAVE,72,r,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,3,3,FALSE,FALSE,TRUE,3,4,3,1,4,FALSE,FALSE,FALSE,Fast hatch cycle. Decent cargo cycle. Decent climb time(on lvl 3),,72@CAVE:r[6934;5869;5818],2,8,12
5869,CAVE,72,r,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,1,1,1,TRUE,FALSE,FALSE,Managed to cross the hab line but was disabled immediately after sandstorm and could only move around the level 1 of the hab platform.,,72@CAVE:r[6934;5869;5818],1,0,0
6934,CAVE,72,r,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,TRUE,FALSE,FALSE,5,1,4,1,4,FALSE,FALSE,FALSE,Cargo placement was delish smooth; only did stuff on level ; good lowbot,,72@CAVE:r[6934;5869;5818],0,4,3
3303,CAVE,73,b,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,4,1,3,2,3,FALSE,FALSE,TRUE,Not playing good defense; stays on the other side of the field; but doesn't play defense. Later on they play mild defense.,,73@CAVE:b[3303;5700;4414],0,1,6
4414,CAVE,73,b,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,1,0,5,0,0,FALSE,FALSE,TRUE,5,3,5,1,4,FALSE,FALSE,FALSE,Very fast speed and cycle time; but it missed some hatches in the beginning of the game.,,73@CAVE:b[3303;5700;4414],2,7,12
5700,CAVE,73,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,TRUE,FALSE,FALSE,3,2,2,1,2,FALSE,FALSE,FALSE,were on the wrong side for a bit,,73@CAVE:b[3303;5700;4414],1,3,3
1138,CAVE,73,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,FALSE,FALSE,TRUE,4,3,4,1,4,FALSE,FALSE,FALSE,,,73@CAVE:r[5102;1138;5107],1,5,12
5102,CAVE,73,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,1,2,2,1,4,FALSE,FALSE,FALSE,Tried to place hatches twice; first time was accurate but second time hatch was dropped. Drove in place for a while,,73@CAVE:r[5102;1138;5107],0,1,3
5107,CAVE,73,r,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,3,2,2,TRUE,FALSE,TRUE,after sandstorm goes straight to defend 4414; but are too slow; loight ; and unstable. Battery went dead( rsl isn't even on),,73@CAVE:r[5102;1138;5107],2,0,0
3328,CAVE,74,b,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,FALSE,FALSE,FALSE,3,3,3,1,3,FALSE,FALSE,FALSE,looked lost. struggled to pick up hatches,,74@CAVE:b[5678;3328;6560],1,2,0
5678,CAVE,74,b,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,5,1,5,2,4,FALSE,FALSE,TRUE,did good sandstorm then just wandered around and tried to play defense(tried; went to other side and stood still),,74@CAVE:b[5678;3328;6560],0,0,3
6560,CAVE,74,b,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,FALSE,FALSE,TRUE,4,1,3,1,2,FALSE,FALSE,FALSE,Only focused on cargo,,74@CAVE:b[5678;3328;6560],2,3,12
3863,CAVE,74,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,1,0,0,1,1,1,1,2,2,5,1,2,2,5,1,0,TRUE,FALSE,FALSE,5,5,4,1,5,FALSE,FALSE,FALSE,Finished a full rocket almost on their own,,74@CAVE:r[3863;599;7327],0,11,3
599,CAVE,74,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,FALSE,TRUE,FALSE,4,4,4,1,4,FALSE,FALSE,FALSE,There were times when they couldn't release the cargo into the rocket,,74@CAVE:r[3863;599;7327],1,4,6
7327,CAVE,74,r,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,1,4,1,1,FALSE,FALSE,FALSE,3,3,3,1,3,FALSE,FALSE,FALSE,Swerve bot; hatch on the intake is unstable and wobbly; which slows the bot dpwn,,74@CAVE:r[3863;599;7327],2,8,0
3512,CAVE,75,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,5,5,5,FALSE,FALSE,FALSE,Good defense against 4201 we should take 3512 first round before offense because there is no way we can outscore a rocket bot,,75@CAVE:b[6764;3925;3512],2,0,0
3925,CAVE,75,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,3,3,3,1,3,FALSE,TRUE,FALSE,had difficulty with both hatch and cargo,,75@CAVE:b[6764;3925;3512],1,1,0
6764,CAVE,75,b,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,1,1,1,FALSE,FALSE,FALSE,was not disabled(light blinking) but stayed at level 1 and did nothing,,75@CAVE:b[6764;3925;3512],0,0,0
115,CAVE,75,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,3,0,0,3,2,0,0,2,2,0,FALSE,TRUE,FALSE,5,5,5,1,5,FALSE,FALSE,FALSE,GO MVRT,,75@CAVE:r[115;580;4201],0,7,6
4201,CAVE,75,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,TRUE,FALSE,FALSE,4,4,4,1,4,FALSE,FALSE,FALSE,Great swerve bot with fast cycle times for both hatch and cargo. goo driver.,,75@CAVE:r[115;580;4201],2,5,3
580,CAVE,75,r,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,2,2,4,4,4,FALSE,FALSE,TRUE,Not really aggressive in defense; no pinning and all. Did come back on time,,75@CAVE:r[115;580;4201],1,0,3
294,CAVE,76,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,FALSE,FALSE,TRUE,3,4,3,1,3,FALSE,FALSE,FALSE,was the only robot that did anything. short hatch cycles,,76@CAVE:b[7323;294;5477],1,2,12
5477,CAVE,76,b,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,1,1,1,1,1,TRUE,FALSE,FALSE,Disabled for most of match; intake didn't work; driving worked at the very end,,76@CAVE:b[7323;294;5477],2,0,6
7323,CAVE,76,b,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,5,1,2,1,5,FALSE,FALSE,FALSE,hella slow and did nothing for most of the game,,76@CAVE:b[7323;294;5477],0,1,3
4470,CAVE,76,r,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,TRUE,FALSE,FALSE,3,3,3,1,3,FALSE,FALSE,FALSE,Struggled to place a hatch on cargo ship,,76@CAVE:r[4711;4470;7887],1,2,3
4711,CAVE,76,r,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,2,3,3,FALSE,FALSE,TRUE,Tried to defend but seemed to scared so ended up doing nothing. Got fouls twice for extending too high,,76@CAVE:r[4711;4470;7887],0,0,3
7887,CAVE,76,r,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,3,1,2,FALSE,FALSE,FALSE,Keeps stopping. Drive train broken. stayed in one place for most the match,,76@CAVE:r[4711;4470;7887],2,0,0
5137,CAVE,77,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,FALSE,TRUE,FALSE,4,2,2,1,2,FALSE,FALSE,FALSE,Seemed to begin to tip over when fast slow but accurate cargo,,77@CAVE:b[6398;6553;5137],2,5,6
6398,CAVE,77,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,2,5,4,3,FALSE,FALSE,TRUE,good:hit cornerannoyingeffective zone defensebad: failed level two climb but can climb(inconsistent),,77@CAVE:b[6398;6553;5137],0,0,3
6553,CAVE,77,b,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,TRUE,FALSE,FALSE,4,3,3,1,4,FALSE,FALSE,FALSE,really good at cargo,,77@CAVE:b[6398;6553;5137],1,3,3
114,CAVE,77,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,2,2,5,0,0,TRUE,FALSE,FALSE,3,4,4,1,4,FALSE,FALSE,FALSE,Was being defended; but still managed to fill more than half the rocket. Good driver,,77@CAVE:r[2486;5510;114],2,6,3
2486,CAVE,77,r,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,3,0,FALSE,FALSE,TRUE,5,1,4,1,5,FALSE,FALSE,FALSE,Rly good at placing cargo and cld handle defence,,77@CAVE:r[2486;5510;114],0,5,12
5510,CAVE,77,r,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,TRUE,FALSE,FALSE,3,3,3,1,2,FALSE,FALSE,FALSE,Had difficulty in placing hatches; didn't do anything in the last 40 seconds,,77@CAVE:r[2486;5510;114],1,3,3
5107,CAVE,78,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,2,2,3,1,3,FALSE,TRUE,FALSE,they are awful at hatch grabbing. the hatch can simp!y slide off.,,78@CAVE:b[5857;5107;599],1,0,0
5857,CAVE,78,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,TRUE,FALSE,FALSE,1,3,2,1,3,FALSE,FALSE,FALSE,useless,,78@CAVE:b[5857;5107;599],0,1,3
599,CAVE,78,b,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,FALSE,TRUE,FALSE,2,2,2,1,3,FALSE,FALSE,FALSE,Intake doesnt work; cargo goes through it on the side of the plastic box,,78@CAVE:b[5857;5107;599],2,3,6
5102,CAVE,78,r,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,2,2,2,1,2,FALSE,FALSE,FALSE,Dropped.hatch several times,,78@CAVE:r[5869;5102;6764],1,1,3
5869,CAVE,78,r,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,TRUE,FALSE,FALSE,1,4,3,1,4,FALSE,FALSE,FALSE,Very slow at picking up hatches,,78@CAVE:r[5869;5102;6764],0,2,3
6764,CAVE,78,r,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,1,2,4,FALSE,TRUE,TRUE,During sandstorm bumped into another alliance robot and made them drop a hatch. Too slow for defense. Drive train must be broken which explains slow speed.,,78@CAVE:r[5869;5102;6764],2,0,3
4414,CAVE,79,b,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,1,0,0,2,2,2,6,2,2,1,5,0,0,TRUE,FALSE,FALSE,5,5,5,1,4,FALSE,FALSE,FALSE,nothing,,79@CAVE:b[4414;7887;5199],0,11,3
5199,CAVE,79,b,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,1,0,0,2,0,0,2,1,0,0,1,3,0,FALSE,FALSE,TRUE,4,4,4,1,4,FALSE,FALSE,FALSE,,,79@CAVE:b[4414;7887;5199],2,6,12
7887,CAVE,79,b,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,3,3,3,FALSE,FALSE,TRUE,as soon as sandstorm ended; went straight to opposing side; got stuck on a ball. very aggressive;  of very accurate. came back at 25 seconds. all in all; not very good at defending. poor pinning was visible.,,79@CAVE:b[4414;7887;5199],1,0,3
1138,CAVE,79,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,2,2,4,4,4,FALSE,FALSE,TRUE,Not really aggressive,,79@CAVE:r[580;1138;4470],1,0,12
4470,CAVE,79,r,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,TRUE,FALSE,FALSE,3,1,3,1,3,FALSE,FALSE,FALSE,Only went for cargo. Weak cargo intake(falls out). Inefficient cargo intake.,,79@CAVE:r[580;1138;4470],2,3,3
580,CAVE,79,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,TRUE,FALSE,FALSE,1,4,3,1,4,FALSE,FALSE,FALSE,Slow but filled hatches steadily,,79@CAVE:r[580;1138;4470],0,3,3
115,CAVE,80,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,2,2,1,FALSE,TRUE,FALSE,5,4,4,1,3,FALSE,FALSE,FALSE,while putting in a cargo; moved the hatch so that it fell out with the cargo,,80@CAVE:b[115;7324;5818],0,8,6
5818,CAVE,80,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,3,FALSE,FALSE,TRUE,4,3,4,1,3,FALSE,FALSE,FALSE,Almost tipped over a few times,,80@CAVE:b[115;7324;5818],2,6,12
7324,CAVE,80,b,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,3,2,3,FALSE,FALSE,TRUE,wandered around aimlessly. repeatedly went back and forth. did not block anything. stood in one spot for a long time. wouldn't call defending. came back at 13 seconds.,,80@CAVE:b[115;7324;5818],1,0,3
3863,CAVE,80,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,2,4,1,TRUE,FALSE,FALSE,4,4,4,1,4,FALSE,FALSE,FALSE,Was being defended quite heavily,,80@CAVE:r[3863;6398;4711],0,8,3
4711,CAVE,80,r,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,2,2,2,FALSE,FALSE,FALSE,Bad at defending. Goes straight to defending after sand storm,,80@CAVE:r[3863;6398;4711],2,0,3
6398,CAVE,80,r,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,2,2,3,1,3,FALSE,FALSE,FALSE,They didn't do anything,,80@CAVE:r[3863;6398;4711],1,0,3
3303,CAVE,81,b,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,FALSE,TRUE,FALSE,4,3,3,1,3,FALSE,FALSE,FALSE,Was really good at scoring cargo,,81@CAVE:b[3328;6934;3303],2,6,6
3328,CAVE,81,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,0,0,FALSE,FALSE,FALSE,1,3,3,1,4,TRUE,FALSE,FALSE,mechanism to hold hatch isnt great (easy to fall off); had a hard time getting hatch at loading station; disabled at the end,,81@CAVE:b[3328;6934;3303],0,3,0
6934,CAVE,81,b,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,3,1,4,4,4,FALSE,FALSE,TRUE,At first they played offense but then they switched to defense,,81@CAVE:b[3328;6934;3303],1,1,3
5700,CAVE,81,r,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,TRUE,FALSE,FALSE,3,1,3,1,5,FALSE,FALSE,FALSE,slow movespeed and cycle,,81@CAVE:r[5700;7326;6553],0,2,3
6553,CAVE,81,r,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,TRUE,FALSE,FALSE,2,1,2,2,3,FALSE,FALSE,FALSE,Inefficient cargo ibtake ; sometimes drops cargo,,81@CAVE:r[5700;7326;6553],2,3,3
7326,CAVE,81,r,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,3,1,3,FALSE,FALSE,FALSE,It didn't do much,,81@CAVE:r[5700;7326;6553],1,0,3
294,CAVE,82,b,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,FALSE,FALSE,TRUE,3,1,2,1,4,FALSE,FALSE,FALSE,kinda slow cyckes; climbed up at thirty secs left,,82@CAVE:b[294;5510;3925],0,3,12
3925,CAVE,82,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,2,0,0,TRUE,FALSE,FALSE,4,3,3,1,2,FALSE,FALSE,FALSE,,,82@CAVE:b[294;5510;3925],2,3,3
5510,CAVE,82,b,TRUE,FALSE,TRUE,FALSE,FALSE,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,1,3,2,1,4,FALSE,FALSE,FALSE,They have very slow cycles and they are the ramp bot,,82@CAVE:b[294;5510;3925],1,2,3
2543,CAVE,82,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4,1,TRUE,FALSE,FALSE,5,5,5,1,5,FALSE,FALSE,FALSE,Good robot Fell during climb,,82@CAVE:r[5137;2543;7650],1,6,3
5137,CAVE,82,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,FALSE,TRUE,FALSE,4,1,2,1,5,FALSE,FALSE,FALSE,slow outtake,,82@CAVE:r[5137;2543;7650],0,3,6
7650,CAVE,82,r,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,1,1,2,2,3,FALSE,FALSE,TRUE,bad defense; only played defense.,,82@CAVE:r[5137;2543;7650],2,0,6
4201,CAVE,83,b,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,FALSE,FALSE,FALSE,3,3,3,1,4,FALSE,FALSE,FALSE,guarded by defense; dropped hatch; placed hatch vertically,,83@CAVE:b[4201;7323;6560],0,2,0
6560,CAVE,83,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,FALSE,FALSE,TRUE,3,2,3,1,2,FALSE,FALSE,FALSE,Almost tipped over and looks pretty flimsy,,83@CAVE:b[4201;7323;6560],2,4,12
7323,CAVE,83,b,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,TRUE,FALSE,FALSE,3,3,3,2,4,FALSE,FALSE,TRUE,They p!aged poor defense and their intake was OK not the worst,,83@CAVE:b[4201;7323;6560],1,4,3
3473,CAVE,83,r,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,4,4,3,TRUE,FALSE,TRUE,Aggressive defence; mostly ramming; sometimes crashes into cargo ship; eventually got disabled at 30ish seconds,,83@CAVE:r[3473;5477;5678],0,0,0
5477,CAVE,83,r,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,FALSE,FALSE,FALSE,5,3,4,1,4,TRUE,FALSE,FALSE,ok cycle times Attempted 2nd level climb but failed,,83@CAVE:r[3473;5477;5678],1,4,0
5678,CAVE,83,r,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,TRUE,FALSE,FALSE,4,2,4,1,3,FALSE,FALSE,FALSE,Good cargo intake and outtake. Ok hatch intske /outtake . Lowbot,,83@CAVE:r[3473;5477;5678],2,5,3
